wave	wave_name	coq_code	issue_date	batch	pp_batch	strain	version	supersedes_qccoa	supersedes_coq	tranche	spec_code	param_no	parameter	criterion	state	value	source	cert_code	route
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	6.51	UKIM_CNP	ППК25174	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	627/1128/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	627/1128/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	627/1128/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	627/1128/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	627/1128/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	2471/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	н.д.	IJZ	2471/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	н.д.	IJZ	2471/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	н.д.	IJZ	2471/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	н.д.	IJZ	2471/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0016	2026-03-05	GP0824_02	P050022	Grape Pie	2	QCCoA 001	CoQ-PP-2025-0013	T1	QCSP_001_GP-III_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 29 compounds)	IJZ	2471/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	1	Identification A, Appearance	Conforms to monograph	HELD				ruling
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	2	Identification B	Conforms to monograph	HELD				ruling
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	3	Identification C	Conforms to monograph	HELD				ruling
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	4	Assay — Total Δ9-THC	23.40 - 28.59 %	OUTSOURCED	26.14	FARMAHEM	197-1-К/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	< LOQ	FARMAHEM	197-1-К/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	6	Total CBN	≤ 1.0 %, w/w	OUTSOURCED	0.28	FARMAHEM	197-1-К/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	5.73	UKIM_CNP	ППК25050	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	1,6 x 10⁴ CFU/g	IJZ	163/0271/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	1 x 10⁴ CFU/g	IJZ	163/0271/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	<10² и > 10 CFU/g	IJZ	163/0271/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	163/0271/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	163/0271/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	OUTSOURCED	ND	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	<2	IJZ	752/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	10c	Ochratoxin A	≤ 20 µg/kg	OUTSOURCED	ND	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,01	IJZ	752/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	0,016	IJZ	752/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	0,014	IJZ	752/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	0,005	IJZ	752/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0047	2026-08-10	BG1024	BG1024	Blue Gelato	2	QCCoA 001	CoQ-PP-2025-0001	T1	QCSP_001_BG-I_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 29 compounds)	IJZ	752/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	4	Assay — Total Δ9-THC	21.60 - 26.39 %	OUTSOURCED	25.01	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	< LOQ	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	6	Total CBN	≤ 1.0 %, w/w	OUTSOURCED	< LOQ	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	5.99	UKIM_CNP	ППК25051	
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	9a	TAMC	≤ 10^5 CFU/g	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	9b	TYMC	≤ 10^4 CFU/g	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	9d	Salmonella	Absence / 25 g	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	9e	Escherichia coli	Absence / 1 g	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	OUTSOURCED	ND	FARMAHEM	197-2-М/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	751/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	10c	Ochratoxin A	≤ 20 µg/kg	OUTSOURCED	ND	FARMAHEM	197-2-М/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,071	IJZ	751/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	0,014	IJZ	751/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	0,081	IJZ	751/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	0,014	IJZ	751/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0048	2026-08-10	BSS1024	BSS1024	Blue Sunset Sherbet	2	QCCoA 001	CoQ-PP-2025-0002	T1	QCSP_001_BSS-I_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 29 compounds)	IJZ	751/2025	
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	4	Assay — Total Δ9-THC	18.00 - 21.99 %	OUTSOURCED	18.29	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	< LOQ	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	6	Total CBN	≤ 1.0 %, w/w	OUTSOURCED	< LOQ	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	7.37 %	UKIM_CNP	ППК26003	
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	9,5 x 10^2 CFU/g	IJZ	4/0007/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	1,2 x 10^3 CFU/g	IJZ	4/0007/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	4/0007/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	4/0007/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	4/0007/26	
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	OUTSOURCED	ND	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	NOT TESTED				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	10c	Ochratoxin A	≤ 20 µg/kg	OUTSOURCED	ND	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0049	2026-08-10	CJ082501_2	P060032	Cap Junky	2	QCCoA 001 v.02	CoQ-PP-2026-0001	T1	QCSP_001_CJ-IV_v.01	12	Pesticide Residues	≤ LOQ per 2.8.13	MISSING				OUTSOURCE
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	1	Identification A, Appearance	Conforms to monograph	HELD				ruling
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	2	Identification B	Conforms to monograph	HELD				ruling
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	3	Identification C	Conforms to monograph	HELD				ruling
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	4	Assay — Total Δ9-THC	16.20 - 19.79 %	OUTSOURCED	18.67	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	< LOQ	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	6	Total CBN	≤ 1.0 %, w/w	OUTSOURCED	0.20	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	7.54	UKIM_CNP	ППК25104	
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	5,1 x 10⁴ CFU/g	IJZ	320/0587/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	4,2 x 10⁴ CFU/g	IJZ	320/0587/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	320/0587/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	320/0587/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	320/0587/25	
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	OUTSOURCED	ND	FARMAHEM		
3	Tranche 1 retest reissue	CoQ-PP-2026-0050	2026-08-10	GG1024_01	P050092	Gorilla Glue	2	QCCoA 001	CoQ-PP-2025-0004	T1	QCSP_001_GG-I_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	1766/2025	
